"bench","preset","mode","fib_n","threads","warmup","reps","tasks","split_threshold","exit_code","bench_best_s","bench_avg_s","time_elapsed_s","time_elapsed_raw","time_user_s","time_sys_s","time_cpu_pct","time_max_rss_kb","time_voluntary_cs","time_involuntary_cs","time_minor_pf","time_major_pf","perf_available","perf_task_clock","perf_context_switches","perf_cpu_migrations","perf_page_faults","perf_cycles","perf_instructions","perf_branches","perf_branch_misses","perf_cache_references","perf_cache_misses","bench_log","time_log","perf_log"
"fib_bench","fb_heavy","ws","65","8","1","3","16","60","0","4.9019e-05","7.16633e-05","0.020000","0:00.02","0.00","0.01","109%","12416","71","2","1547","0","1","5.02","61","16","159","12299440","7687189","1159602","51401","152671","16713","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_ws_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_ws_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_ws_fb_heavy.log"
"fib_single_bench","fs_light","ws","54","8","1","3","0","48","0","7.4859e-05","0.000169958","0.030000","0:00.03","0.01","0.01","77%","12416","121","3","1554","0","1","6.58","110","15","171","10037758","8685467","1177135","53423","175321","18343","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_ws_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_ws_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_ws_fs_light.log"
"fib_single_bench","fs_mid","ws","60","8","1","3","0","54","0","0.000193157","0.000269443","0.020000","0:00.02","0.00","0.01","104%","12416","118","0","1554","0","1","5.27","107","14","163","13004957","6386568","1135820","54013","174771","17132","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_ws_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_ws_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_ws_fs_mid.log"
"fib_single_bench","fs_heavy","ws","65","8","1","3","0","60","0","0.000168439","0.000505956","0.020000","0:00.02","0.00","0.01","112%","12416","130","2","1555","0","1","7.20","119","13","163","18241592","7411167","1260050","57594","242334","13506","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_ws_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_ws_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_ws_fs_heavy.log"
"fib_fast_bench","ff_light","ws","90","8","1","3","8","0","0","3.683e-05","3.75807e-05","0.020000","0:00.02","0.01","0.01","109%","12416","66","1","1550","0","1","5.20","49","8","161","9632740","8165018","1364732","49528","146474","18860","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_ws_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_ws_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_ws_ff_light.log"
"fib_fast_bench","ff_mid","ws","93","8","1","3","8","0","0","4.5308e-05","8.49083e-05","0.020000","0:00.02","0.01","0.01","108%","12416","65","0","1544","0","1","5.04","54","12","160","8469973","7256019","1316357","48520","149627","19025","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_ws_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_ws_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_ws_ff_mid.log"
"fib_fast_bench","ff_heavy","ws","93","8","1","3","32","0","0","6.7702e-05","0.000134934","0.020000","0:00.02","0.00","0.01","113%","12416","93","0","1547","0","1","6.84","82","20","159","10797462","6886103","1480892","53876","159344","18386","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_ws_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_ws_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_ws_ff_heavy.log"
"fib_bench","fb_light","elastic","52","8","1","3","8","46","0","6.0076e-05","0.000129832","0.020000","0:00.02","0.00","0.01","109%","12416","72","1","1544","0","1","5.36","62","17","161","13263755","7506863","1268700","54801","164180","17466","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_elastic_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_elastic_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_elastic_fb_light.log"
"fib_bench","fb_mid","elastic","60","8","1","3","8","54","0","4.2198e-05","5.09377e-05","0.020000","0:00.02","0.00","0.01","114%","12416","65","2","1545","0","1","5.19","48","6","161","11148060","9588843","1303514","49705","150230","18833","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_elastic_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_elastic_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_elastic_fb_mid.log"
"fib_bench","fb_heavy","elastic","65","8","1","3","16","60","0","6.8758e-05","0.000114903","0.020000","0:00.02","0.00","0.01","108%","12416","77","1","1548","0","1","5.30","66","11","159","13063679","6610585","1204607","52572","148660","17142","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_elastic_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_elastic_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_elastic_fb_heavy.log"
"fib_single_bench","fs_light","elastic","54","8","1","3","0","48","0","0.000213216","0.000343443","0.020000","0:00.02","0.00","0.02","124%","12416","183","1","1579","0","1","8.65","172","32","190","21828748","9584758","1717907","84587","246717","26491","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_elastic_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_elastic_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_elastic_fs_light.log"
"fib_single_bench","fs_mid","elastic","60","8","1","3","0","54","0","0.000247574","0.000405345","0.030000","0:00.03","0.01","0.02","88%","12288","228","2","1580","0","1","10.67","216","76","194","18183250","11642779","1891571","90525","283252","25732","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_elastic_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_elastic_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_elastic_fs_mid.log"
"fib_single_bench","fs_heavy","elastic","65","8","1","3","0","60","0","0.000124126","0.00020933","0.020000","0:00.02","0.00","0.01","113%","12288","120","3","1563","0","1","5.74","110","9","172","9158737","7694134","1268725","55898","184329","19041","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_elastic_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_elastic_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_elastic_fs_heavy.log"
"fib_fast_bench","ff_light","elastic","90","8","1","3","8","0","0","4.8849e-05","5.48037e-05","0.020000","0:00.02","0.00","0.01","109%","12288","53","0","1542","0","1","5.09","40","10","159","13303285","7093686","1199996","48349","145110","15189","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_elastic_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_elastic_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_elastic_ff_light.log"
"fib_fast_bench","ff_mid","elastic","93","8","1","3","8","0","0","0.000109523","0.000174092","0.020000","0:00.02","0.01","0.01","109%","12288","73","0","1552","0","1","5.06","62","16","162","13105912","7180941","1117300","52075","171531","16951","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_elastic_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_elastic_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_elastic_ff_mid.log"
"fib_fast_bench","ff_heavy","elastic","93","8","1","3","32","0","0","0.000102698","0.000173058","0.020000","0:00.02","0.00","0.01","113%","12416","118","1","1550","0","1","6.70","107","21","165","16540740","10224508","1425959","59131","194875","14703","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_elastic_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_elastic_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_elastic_ff_heavy.log"
"fib_bench","fb_light","advws","52","8","1","3","8","46","0","6.8469e-05","7.6696e-05","0.020000","0:00.02","0.00","0.01","104%","12288","58","0","1548","0","1","4.79","44","6","160","11657229","8060292","1244893","49188","148253","17359","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_advws_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_advws_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_advws_fb_light.log"
"fib_bench","fb_mid","advws","60","8","1","3","8","54","0","5.359e-05","5.9012e-05","0.020000","0:00.02","0.00","0.02","108%","12160","57","2","1552","0","1","5.36","43","8","168","7976412","5591334","1291502","46615","143572","18256","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_advws_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_advws_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_advws_fb_mid.log"
"fib_bench","fb_heavy","advws","65","8","1","3","16","60","0","7.271e-05","8.1632e-05","0.020000","0:00.02","0.00","0.02","112%","12416","58","0","1551","0","1","5.82","47","5","164","7515345","6175096","1176237","46501","146000","18141","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_advws_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_advws_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_advws_fb_heavy.log"
"fib_single_bench","fs_light","advws","54","8","1","3","0","48","0","0.000249662","0.000559192","0.020000","0:00.02","0.00","0.02","116%","12416","183","1","1556","0","1","9.16","173","16","170","11171893","6590737","1461783","67532","240439","18840","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_advws_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_advws_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_advws_fs_light.log"
"fib_single_bench","fs_mid","advws","60","8","1","3","0","54","0","0.000105245","0.000172793","0.020000","0:00.02","0.01","0.01","112%","12544","125","2","1556","0","1","7.10","114","13","164","10938052","5608912","1363950","58833","198874","19823","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_advws_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_advws_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_advws_fs_mid.log"
"fib_single_bench","fs_heavy","advws","65","8","1","3","0","60","0","0.000155938","0.000237737","0.030000","0:00.03","0.01","0.01","84%","12416","139","1","1557","0","1","6.86","127","15","167","9719544","6463112","1413707","56545","180336","18884","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_advws_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_advws_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_advws_fs_heavy.log"
"fib_fast_bench","ff_light","advws","90","8","1","3","8","0","0","4.6893e-05","5.33487e-05","0.020000","0:00.02","0.01","0.01","108%","12416","59","0","1543","0","1","5.39","44","9","161","8258442","5678323","1189636","46360","156079","18640","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_advws_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_advws_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_advws_ff_light.log"
"fib_fast_bench","ff_mid","advws","93","8","1","3","8","0","0","3.8602e-05","0.000316788","0.020000","0:00.02","0.00","0.01","114%","12288","87","1","1572","0","1","7.40","75","25","183","14749046","10948430","1532467","65867","233047","27449","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_advws_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_advws_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_advws_ff_mid.log"
"fib_fast_bench","ff_heavy","advws","93","8","1","3","32","0","0","4.7614e-05","4.97223e-05","0.020000","0:00.02","0.00","0.01","109%","12416","61","0","1555","0","1","4.94","48","5","167","11799282","9280189","1336392","50471","159724","18598","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_advws_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_advws_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_advws_ff_heavy.log"
"fib_bench","fb_light","classic","52","16","1","3","16","46","0","8.8318e-05","0.00014025","0.020000","0:00.02","0.00","0.02","116%","12288","124","1","1573","0","1","8.81","113","29","186","13175966","10486865","1780184","73611","282836","27102","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_classic_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_classic_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_classic_fb_light.log"
"fib_bench","fb_mid","classic","60","16","1","3","16","54","0","8.0659e-05","0.000144787","0.020000","0:00.02","0.01","0.01","120%","12544","108","0","1574","0","1","8.49","97","37","188","14832056","10445699","1773682","73200","235408","26719","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_classic_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_classic_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_classic_fb_mid.log"
"fib_bench","fb_heavy","classic","65","16","1","3","32","60","0","5.433e-05","8.6207e-05","0.020000","0:00.02","0.00","0.01","117%","12416","83","0","1576","0","1","7.88","71","32","188","13576732","10984965","1921454","68547","228660","27287","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_classic_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_classic_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_classic_fb_heavy.log"
"fib_single_bench","fs_light","classic","54","16","1","3","0","48","0","0.000242459","0.000305492","0.020000","0:00.02","0.00","0.02","125%","12544","249","3","1588","0","1","10.35","239","92","194","17165260","11331550","2075231","92172","287406","26810","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_classic_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_classic_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_classic_fs_light.log"
"fib_single_bench","fs_mid","classic","60","16","1","3","0","54","0","0.000229272","0.000343206","0.020000","0:00.02","0.00","0.02","120%","12416","253","2","1580","0","1","9.78","243","93","187","19522556","13124655","1806105","89619","283203","26420","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_classic_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_classic_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_classic_fs_mid.log"
"fib_single_bench","fs_heavy","classic","65","16","1","3","0","60","0","0.000134241","0.000238449","0.030000","0:00.03","0.01","0.02","78%","12416","169","2","1578","0","1","9.33","158","65","190","13900575","12437410","1621832","77960","279690","26261","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_classic_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_classic_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_classic_fs_heavy.log"
"fib_fast_bench","ff_light","classic","90","16","1","3","16","0","0","0.000135819","0.000185763","0.020000","0:00.02","0.01","0.02","119%","12416","128","1","1571","0","1","8.78","118","48","191","14750097","8450469","1670446","71629","253743","27064","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_classic_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_classic_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_classic_ff_light.log"
"fib_fast_bench","ff_mid","classic","93","16","1","3","16","0","0","9.9559e-05","0.000115552","0.020000","0:00.02","0.00","0.02","116%","12288","110","1","1572","0","1","7.91","99","45","184","14048029","10588737","1563691","69055","233792","25086","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_classic_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_classic_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_classic_ff_mid.log"
"fib_fast_bench","ff_heavy","classic","93","16","1","3","64","0","0","0.000335184","0.000362263","0.020000","0:00.02","0.00","0.02","126%","12544","351","3","1580","0","1","11.46","341","78","192","20359806","12293635","2146191","94091","313711","23624","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_classic_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_classic_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_classic_ff_heavy.log"
"fib_bench","fb_light","coro","52","16","1","3","16","46","0","9.085e-05","0.000102613","0.020000","0:00.02","0.00","0.02","112%","12416","122","0","1571","0","1","7.84","111","38","185","16623715","15089594","1516247","71207","277292","31663","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_coro_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_coro_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_coro_fb_light.log"
"fib_bench","fb_mid","coro","60","16","1","3","16","54","0","8.5295e-05","0.00010151","0.020000","0:00.02","0.01","0.01","121%","12416","118","0","1578","0","1","8.66","107","41","190","18201234","13398411","1857851","74587","247129","25104","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_coro_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_coro_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_coro_fb_mid.log"
"fib_bench","fb_heavy","coro","65","16","1","3","32","60","0","7.6999e-05","0.000106249","0.020000","0:00.02","0.00","0.02","116%","12544","100","1","1577","0","1","7.12","77","23","192","16004256","11607515","1810893","69320","234711","26812","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_coro_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_coro_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_coro_fb_heavy.log"
"fib_single_bench","fs_light","coro","54","16","1","3","0","48","0","0.000349459","0.000410583","0.020000","0:00.02","0.01","0.01","116%","12416","270","0","1585","0","1","9.47","259","82","193","19719938","12153412","1812993","86117","287193","23843","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_coro_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_coro_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_coro_fs_light.log"
"fib_single_bench","fs_mid","coro","60","16","1","3","0","54","0","0.000176095","0.000261248","0.020000","0:00.02","0.00","0.02","121%","12416","232","1","1588","0","1","9.57","222","88","199","20657486","12847915","1787960","88424","286546","24074","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_coro_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_coro_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_coro_fs_mid.log"
"fib_single_bench","fs_heavy","coro","65","16","1","3","0","60","0","0.00012794","0.000286847","0.030000","0:00.03","0.00","0.02","88%","12288","169","1","1579","0","1","10.04","157","58","190","15972438","9506497","1859197","79671","310747","26633","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_coro_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_coro_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_coro_fs_heavy.log"
"fib_fast_bench","ff_light","coro","90","16","1","3","16","0","0","8.5164e-05","9.41033e-05","0.020000","0:00.02","0.00","0.01","117%","12416","124","0","1582","0","1","7.90","115","38","189","14361660","10883222","1855014","72262","264483","27660","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_coro_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_coro_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_coro_ff_light.log"
"fib_fast_bench","ff_mid","coro","93","16","1","3","16","0","0","7.3449e-05","8.46483e-05","0.020000","0:00.02","0.00","0.02","117%","12416","116","2","1570","0","1","7.49","105","37","186","18592750","8948760","1642994","70024","269394","24206","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_coro_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_coro_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_coro_ff_mid.log"
"fib_fast_bench","ff_heavy","coro","93","16","1","3","64","0","0","0.000104126","0.00026353","0.020000","0:00.02","0.01","0.01","128%","12288","184","1","1583","0","1","10.03","173","77","192","17596676","14337153","1959277","82144","266137","25598","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_coro_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_coro_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_coro_ff_heavy.log"
"fib_bench","fb_light","ws","52","16","1","3","16","46","0","4.8081e-05","6.58807e-05","0.020000","0:00.02","0.00","0.01","117%","12416","77","2","1576","0","1","7.14","65","21","190","13005934","9449199","1782198","65449","224734","27832","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_ws_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_ws_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_ws_fb_light.log"
"fib_bench","fb_mid","ws","60","16","1","3","16","54","0","5.0971e-05","7.71047e-05","0.020000","0:00.02","0.00","0.02","116%","12288","78","0","1569","0","1","6.62","65","25","184","14869955","9876699","1493066","64281","232556","24672","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_ws_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_ws_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_ws_fb_mid.log"
"fib_bench","fb_heavy","ws","65","16","1","3","32","60","0","6.6011e-05","8.896e-05","0.020000","0:00.02","0.01","0.01","117%","12416","84","2","1576","0","1","7.92","70","27","186","13277217","10566295","1888314","69065","227408","27563","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_ws_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_ws_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_ws_fb_heavy.log"
