mode,threads,preset,run,cpu1_us,io_us,cpu2_us,connections,duration,wrk_threads,exit_code,runtime_s,lat_avg,lat_stdev,lat_max,req_sec_avg,req_sec_stdev,req_sec_max,p50,p75,p90,p99,requests,total_read,requests_sec,transfer_sec,socket_errors,perf_available,perf_task_clock,perf_context_switches,perf_cpu_migrations,perf_page_faults,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,server_log,wrk_log,perf_log,time_log
elastic,8,p2_balanced,1,200,5000,200,32,10s,4,0,10.01,21.92ms,492.28us,22.27ms,363.16,29.13,404.00,21.98ms,22.01ms,22.03ms,22.07ms,14468,10.01s,1445.62,237.17KB,,1,7413.38,28051,10,22,8369657751,11531257420,1963873899,3721015,57340316,136318,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p2_balanced/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p2_balanced/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p2_balanced/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p2_balanced/time_run1.log
elastic,8,p2_balanced,2,200,5000,200,32,10s,4,0,10.01,21.91ms,490.26us,22.28ms,363.24,30.18,404.00,21.97ms,22.00ms,22.02ms,22.05ms,14471,10.01s,1445.99,237.23KB,,1,7237.04,27888,2480,20,8595860196,11990430577,2041976280,3624903,51691645,528426,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p2_balanced/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p2_balanced/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p2_balanced/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p2_balanced/time_run2.log
elastic,8,p2_balanced,3,200,5000,200,32,10s,4,0,10.01,21.92ms,486.74us,22.24ms,363.48,26.44,404.00,21.97ms,22.00ms,22.03ms,22.08ms,14481,10.01s,1446.69,237.35KB,,1,7349.92,27333,3190,21,9664338529,13284866361,2262313840,3849200,60106648,595655,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p2_balanced/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p2_balanced/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p2_balanced/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p2_balanced/time_run3.log
elastic,8,p3_cpu_heavy,1,1200,200,1200,32,10s,4,0,10.01,10.62ms,181.90us,12.50ms,745.30,18.92,808.00,10.65ms,10.68ms,10.70ms,10.75ms,29682,10.01s,2966.29,489.55KB,,1,73291.15,54998,8492,178,178033296205,264974655926,44933630338,9608958,120779395,2420193,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p3_cpu_heavy/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p3_cpu_heavy/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p3_cpu_heavy/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p3_cpu_heavy/time_run1.log
elastic,8,p3_cpu_heavy,2,1200,200,1200,32,10s,4,0,10.01,10.62ms,183.13us,10.87ms,744.96,19.02,808.00,10.66ms,10.68ms,10.70ms,10.74ms,29674,10.01s,2964.97,489.34KB,,1,73342.60,54952,7654,218,177866515100,264558853966,44861594866,9768769,130449542,2405814,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p3_cpu_heavy/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p3_cpu_heavy/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p3_cpu_heavy/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p3_cpu_heavy/time_run2.log
elastic,8,p3_cpu_heavy,3,1200,200,1200,32,10s,4,0,10.00,10.61ms,180.20us,10.98ms,746.59,19.41,800.00,10.63ms,10.66ms,10.70ms,10.73ms,29705,10.01s,2968.90,489.98KB,,1,73469.03,56053,9197,165,178483041460,266433164512,45181153538,9503014,123753989,2459557,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p3_cpu_heavy/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p3_cpu_heavy/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p3_cpu_heavy/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p3_cpu_heavy/time_run3.log
elastic,8,p4_io_heavy_high_conc,1,100,10000,100,64,12s,4,0,12.10,82.14ms,3.84ms,82.87ms,194.33,23.64,242.00,82.44ms,82.53ms,82.54ms,82.57ms,9332,12.10s,771.18,128.03KB,,1,2797.17,15459,2255,18,3018235967,3907624859,667333091,2286380,34738481,396477,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p4_io_heavy_high_conc/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p4_io_heavy_high_conc/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p4_io_heavy_high_conc/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p4_io_heavy_high_conc/time_run1.log
elastic,8,p4_io_heavy_high_conc,2,100,10000,100,64,12s,4,0,12.02,82.35ms,3.72ms,83.24ms,194.14,24.09,252.00,82.54ms,82.71ms,83.04ms,83.09ms,9284,12.02s,772.53,128.25KB,,1,2959.31,16663,2341,21,3180861374,3783518509,646668589,2321530,32189600,469928,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p4_io_heavy_high_conc/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p4_io_heavy_high_conc/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p4_io_heavy_high_conc/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p4_io_heavy_high_conc/time_run2.log
elastic,8,p4_io_heavy_high_conc,3,100,10000,100,64,12s,4,0,12.02,82.35ms,3.65ms,83.06ms,194.09,28.71,282.00,82.61ms,82.71ms,82.74ms,82.84ms,9282,12.01s,772.55,128.26KB,,1,2940.57,18038,11,21,3142613144,3931855774,672648043,2452982,43947332,89040,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p4_io_heavy_high_conc/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p4_io_heavy_high_conc/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p4_io_heavy_high_conc/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p4_io_heavy_high_conc/time_run3.log
elastic,8,p5_stress_mix,1,600,3000,600,96,12s,4,0,12.03,51.67ms,2.05ms,52.73ms,464.11,17.85,630.00,51.81ms,51.87ms,52.02ms,52.27ms,22179,12.02s,1844.48,302.61KB,,1,28961.52,40552,6010,161,37332909018,54239086254,9217102930,6449540,93532950,1375992,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p5_stress_mix/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p5_stress_mix/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p5_stress_mix/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p5_stress_mix/time_run1.log
elastic,8,p5_stress_mix,2,600,3000,600,96,12s,4,0,12.02,51.65ms,2.06ms,52.06ms,464.50,17.26,610.00,51.84ms,51.88ms,51.88ms,51.92ms,22197,12.01s,1847.46,303.10KB,,1,28892.56,41751,6735,150,39066208001,57251850334,9726833068,6033353,85261834,1730035,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p5_stress_mix/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p5_stress_mix/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p5_stress_mix/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p5_stress_mix/time_run2.log
elastic,8,p5_stress_mix,3,600,3000,600,96,12s,4,0,12.02,51.61ms,2.08ms,52.76ms,465.06,13.73,580.00,51.72ms,51.87ms,51.88ms,52.06ms,22232,12.02s,1850.20,303.55KB,,1,28768.90,43506,8408,143,42403789564,61997819079,10544033076,6243446,88184254,1850429,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p5_stress_mix/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p5_stress_mix/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p5_stress_mix/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p5_stress_mix/time_run3.log
elastic,8,p6_ultra_io_bound,1,50,20000,50,64,12s,4,0,12.02,160.80ms,10.07ms,162.31ms,99.36,35.95,161.00,161.80ms,161.92ms,161.95ms,162.08ms,4740,12.02s,394.46,64.72KB,,1,1009.19,8952,25,17,1040769644,1179081567,202611983,1178038,21936270,38980,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p6_ultra_io_bound/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p6_ultra_io_bound/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p6_ultra_io_bound/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p6_ultra_io_bound/time_run1.log
elastic,8,p6_ultra_io_bound,2,50,20000,50,64,12s,4,0,12.02,160.55ms,10.20ms,161.94ms,99.66,36.21,161.00,161.63ms,161.71ms,161.76ms,161.82ms,4744,12.02s,394.58,64.74KB,,1,952.71,7846,13,21,987660607,1170886559,201307434,1169693,17931825,32377,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p6_ultra_io_bound/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p6_ultra_io_bound/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p6_ultra_io_bound/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p6_ultra_io_bound/time_run2.log
elastic,8,p6_ultra_io_bound,3,50,20000,50,64,12s,4,0,12.02,160.73ms,10.00ms,162.04ms,99.13,43.66,161.00,161.75ms,161.87ms,161.89ms,161.95ms,4743,12.02s,394.66,64.75KB,,1,988.59,8617,15,18,1012077016,1168636656,202844698,1168480,20769215,22511,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p6_ultra_io_bound/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p6_ultra_io_bound/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p6_ultra_io_bound/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t8_p6_ultra_io_bound/time_run3.log
advws,8,p1_light_cpu_heavy_io,1,100,8000,100,16,8s,4,0,8.10,16.49ms,5.59ms,31.58ms,241.22,21.77,430.00,16.20ms,17.55ms,25.53ms,30.39ms,7714,8.10s,952.24,156.23KB,,1,2417.85,14784,1867,22,2724481977,3456936270,588417304,2109766,34440071,506085,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p1_light_cpu_heavy_io/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p1_light_cpu_heavy_io/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p1_light_cpu_heavy_io/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p1_light_cpu_heavy_io/time_run1.log
advws,8,p1_light_cpu_heavy_io,2,100,8000,100,16,8s,4,0,8.10,16.46ms,1.19ms,20.96ms,240.90,4.07,260.00,16.49ms,16.60ms,16.77ms,20.35ms,7773,8.10s,959.62,157.44KB,,1,2340.95,13971,2832,22,2606745673,3369166022,575218867,1857667,28236365,763766,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p1_light_cpu_heavy_io/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p1_light_cpu_heavy_io/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p1_light_cpu_heavy_io/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p1_light_cpu_heavy_io/time_run2.log
advws,8,p1_light_cpu_heavy_io,3,100,8000,100,16,8s,4,0,8.10,16.42ms,2.27ms,24.49ms,241.46,8.27,320.00,16.52ms,16.65ms,17.72ms,23.32ms,7769,8.10s,959.11,157.35KB,,1,2332.77,14607,516,22,2612196045,3437556281,586053860,1854412,27099212,584932,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p1_light_cpu_heavy_io/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p1_light_cpu_heavy_io/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p1_light_cpu_heavy_io/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p1_light_cpu_heavy_io/time_run3.log
advws,8,p2_balanced,1,200,5000,200,32,10s,4,0,10.01,21.91ms,3.24ms,27.98ms,363.09,25.22,414.00,22.02ms,23.08ms,24.92ms,27.51ms,14465,10.01s,1445.34,237.13KB,,1,7422.94,28327,2036,23,8429685969,11603311531,1975365027,3764593,58675629,707761,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p2_balanced/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p2_balanced/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p2_balanced/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p2_balanced/time_run1.log
advws,8,p2_balanced,2,200,5000,200,32,10s,4,0,10.01,21.95ms,3.78ms,28.36ms,362.99,25.19,460.00,22.44ms,24.11ms,25.73ms,28.18ms,14466,10.01s,1445.35,237.13KB,,1,7304.79,28103,3664,23,8540472758,11867863728,2021800460,3683196,52366536,1264664,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p2_balanced/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p2_balanced/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p2_balanced/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p2_balanced/time_run2.log
advws,8,p2_balanced,3,200,5000,200,32,10s,4,0,10.01,21.95ms,5.26ms,37.23ms,362.92,20.81,414.00,22.94ms,24.49ms,25.95ms,35.24ms,14467,10.01s,1445.01,237.07KB,,1,7322.63,27877,109,25,8352443593,11530468567,1964078904,3685109,56343203,127042,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p2_balanced/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p2_balanced/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p2_balanced/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p2_balanced/time_run3.log
advws,8,p3_cpu_heavy,1,1200,200,1200,32,10s,4,0,10.00,10.66ms,1.55ms,13.63ms,746.50,44.79,0.89k,10.68ms,11.69ms,12.79ms,13.37ms,29709,10.00s,2969.49,490.08KB,,1,73369.88,57777,9570,212,178890283611,267196571993,45313279330,9414864,116326717,3273853,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p3_cpu_heavy/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p3_cpu_heavy/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p3_cpu_heavy/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p3_cpu_heavy/time_run1.log
advws,8,p3_cpu_heavy,2,1200,200,1200,32,10s,4,0,10.01,10.64ms,2.31ms,15.60ms,745.84,40.31,0.92k,10.55ms,12.58ms,13.58ms,14.96ms,29686,10.01s,2966.69,489.62KB,,1,73275.11,55016,9101,216,178033791509,265903757267,45095069443,9277828,118882218,3508121,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p3_cpu_heavy/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p3_cpu_heavy/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p3_cpu_heavy/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p3_cpu_heavy/time_run2.log
advws,8,p3_cpu_heavy,3,1200,200,1200,32,10s,4,0,10.01,10.65ms,2.39ms,15.80ms,745.58,28.49,0.85k,10.71ms,12.26ms,13.59ms,15.40ms,29692,10.01s,2966.67,489.62KB,,1,73366.24,55471,11998,172,178345689740,266084831098,45120629693,9334982,124276807,3732407,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p3_cpu_heavy/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p3_cpu_heavy/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p3_cpu_heavy/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p3_cpu_heavy/time_run3.log
advws,8,p4_io_heavy_high_conc,1,100,10000,100,64,12s,4,0,12.04,82.11ms,3.91ms,82.68ms,194.37,23.86,242.00,82.44ms,82.53ms,82.55ms,82.57ms,9307,12.04s,773.08,128.34KB,,1,2814.80,15345,1889,22,3048406228,3944153568,674267870,2309783,34253949,342276,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p4_io_heavy_high_conc/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p4_io_heavy_high_conc/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p4_io_heavy_high_conc/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p4_io_heavy_high_conc/time_run1.log
advws,8,p4_io_heavy_high_conc,2,100,10000,100,64,12s,4,0,12.03,82.12ms,3.90ms,82.70ms,194.17,21.33,242.00,82.44ms,82.52ms,82.54ms,82.64ms,9289,12.03s,772.05,128.17KB,,1,2792.99,15261,2334,22,3019598545,3940809618,673576261,2246986,33302726,365354,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p4_io_heavy_high_conc/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p4_io_heavy_high_conc/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p4_io_heavy_high_conc/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p4_io_heavy_high_conc/time_run2.log
advws,8,p4_io_heavy_high_conc,3,100,10000,100,64,12s,4,0,12.02,82.10ms,3.88ms,84.13ms,194.26,27.85,252.00,82.41ms,82.53ms,82.97ms,83.90ms,9293,12.02s,773.04,128.34KB,,1,2814.58,15892,2163,22,3017218253,3976872381,689423911,2276070,34357379,794539,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p4_io_heavy_high_conc/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p4_io_heavy_high_conc/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p4_io_heavy_high_conc/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p4_io_heavy_high_conc/time_run3.log
advws,8,p5_stress_mix,1,600,3000,600,96,12s,4,0,12.03,51.63ms,12.66ms,65.07ms,464.16,27.09,585.00,55.97ms,56.41ms,60.53ms,64.74ms,22184,12.02s,1844.87,302.67KB,,1,28755.27,34887,4142,155,35424094868,51687813011,8781469264,5954309,85773356,2649037,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p5_stress_mix/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p5_stress_mix/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p5_stress_mix/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p5_stress_mix/time_run1.log
advws,8,p5_stress_mix,2,600,3000,600,96,12s,4,0,12.02,51.67ms,6.00ms,56.52ms,463.94,19.22,515.00,51.89ms,55.92ms,56.14ms,56.24ms,22166,12.02s,1844.20,302.56KB,,1,28857.87,36829,6057,221,34356561735,50079655583,8535985014,6150630,82573993,2693266,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p5_stress_mix/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p5_stress_mix/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p5_stress_mix/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p5_stress_mix/time_run2.log
advws,8,p5_stress_mix,3,600,3000,600,96,12s,4,0,12.03,51.75ms,8.29ms,82.75ms,463.32,21.09,580.00,51.63ms,55.26ms,62.25ms,79.42ms,22145,12.03s,1841.26,302.08KB,,1,29171.83,38421,5680,161,33606270086,48519817288,8255244769,6430378,102972828,2309685,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p5_stress_mix/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p5_stress_mix/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p5_stress_mix/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p5_stress_mix/time_run3.log
advws,8,p6_ultra_io_bound,1,50,20000,50,64,12s,4,0,12.03,160.56ms,10.11ms,163.01ms,99.71,34.52,161.00,161.64ms,161.74ms,161.83ms,162.79ms,4744,12.03s,394.48,64.72KB,,1,1007.90,8093,665,23,1025156845,1175056816,202019741,1194680,19739244,209183,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p6_ultra_io_bound/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p6_ultra_io_bound/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p6_ultra_io_bound/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p6_ultra_io_bound/time_run1.log
advws,8,p6_ultra_io_bound,2,50,20000,50,64,12s,4,0,12.02,160.67ms,10.01ms,162.07ms,99.09,43.75,161.00,161.69ms,161.79ms,161.91ms,162.01ms,4743,12.02s,394.61,64.74KB,,1,993.09,8619,1014,22,1020994585,1175379250,201680883,1238791,19240090,193495,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p6_ultra_io_bound/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p6_ultra_io_bound/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p6_ultra_io_bound/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t8_p6_ultra_io_bound/time_run2.log
